Customer ID,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Gender,Churn,InvoiceNo,Description,UnitPrice,Country,Tenure,PreferredLoginDevice,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,payment,timestamp,rating,order_status,payment_installments,Ship Mode,Segment,City,State/Province,Postal Code,Product ID,Sub-Category,Product Name,Sales,Discount,Profit,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level
46689.0,Electronics,201.0,3.0,513.0,PayPal,34.0,1.0,Jessica Lopez,Female,0.0,536401,BIRD HOUSE HOT WATER BOTTLE,2.55,United Kingdom,0.0,Computer,10.0,2.0,4.0,Mobile Phone,Single,6.0,0.0,16.0,1.0,1.0,2.0,138.94,50.0,2017-07-08 21:58:00,3.0,delivered,1.0,Second Class,Consumer,Dearborn Heights,Michigan,48127,OFF-ST-10000991,Storage,Space Solutions HD Industrial Steel Shelving.,689.82,0.0,20.69460000000001,Silver,800.9,12.0,4.1,False,19.0,Neutral
46689.0,Clothing,142.0,3.0,2974.0,Cash,34.0,0.0,Jessica Lopez,Female,0.0,536401,BOUDOIR SQUARE TISSUE BOX,1.25,United Kingdom,21.0,Phone,8.0,2.0,3.0,Laptop & Accessory,Divorced,3.0,0.0,14.0,4.0,6.0,7.0,140.51,23.93,2017-07-08 21:58:00,3.0,delivered,1.0,First Class,Corporate,Decatur,Illinois,62521,OFF-ST-10001031,Storage,Adjustable Personal File Tote,52.096,0.2,3.907200000000003,Bronze,475.25,9.0,3.6,True,46.0,Unsatisfied
8034.0,Books,411.0,5.0,4445.0,PayPal,30.0,0.0,Patrick Salinas,Male,1.0,536401,PHOTO FRAME CORNICE,2.95,United Kingdom,14.0,Computer,16.0,2.0,3.0,Laptop & Accessory,Single,8.0,0.0,14.0,0.0,1.0,10.0,162.3,96.83,2017-05-14 22:46:00,5.0,delivered,6.0,Second Class,Corporate,Alexandria,Virginia,22304,OFF-SU-10002881,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.049999999999,0.0,83.28100000000006,Silver,660.3,10.0,3.8,True,40.0,Unsatisfied
8034.0,Electronics,24.0,5.0,4713.0,Credit Card,30.0,1.0,Patrick Salinas,Male,1.0,536401,SILK PURSE BABUSHKA RED,3.35,United Kingdom,8.0,Phone,6.0,2.0,3.0,Laptop & Accessory,Divorced,10.0,0.0,11.0,3.0,6.0,9.0,147.17,58.7,2017-04-13 02:11:00,4.0,delivered,1.0,Second Class,Corporate,Alexandria,Virginia,22304,TEC-PH-10001615,Phones,AT&T CL82213,28.99,0.0,8.407099999999996,Bronze,470.5,8.0,3.0,False,26.0,Neutral
8034.0,Clothing,274.0,5.0,847.0,Credit Card,30.0,1.0,Patrick Salinas,Male,1.0,536401,S/6 SEW ON CROCHET FLOWERS,1.25,United Kingdom,12.0,Computer,14.0,2.0,3.0,Mobile Phone,Divorced,2.0,0.0,11.0,0.0,1.0,7.0,137.55,96.83,2017-05-16 17:33:00,5.0,delivered,9.0,Standard Class,Corporate,Los Angeles,California,90049,FUR-FU-10001918,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,0.0,12.912900000000004,Silver,780.2,11.0,4.2,False,18.0,Neutral
49818.0,Home,455.0,2.0,4788.0,Credit Card,67.0,0.0,Kaylee Evans,Female,0.0,536401,TV DINNER TRAY VINTAGE PAISLEY,4.95,United Kingdom,2.0,Phone,25.0,2.0,3.0,Laptop & Accessory,Married,5.0,0.0,12.0,0.0,1.0,2.0,142.62,108.27,2017-02-19 18:40:00,4.0,delivered,1.0,Standard Class,Corporate,Lancaster,Pennsylvania,17602,OFF-BI-10003719,Binders,Large Capacity Hanging Post Binders,44.91000000000001,0.7,-35.928,Gold,1160.6,15.0,4.5,True,35.0,Satisfied
49818.0,Books,50.0,4.0,833.0,PayPal,67.0,1.0,Kaylee Evans,Female,0.0,536401,MIRRORED DISCO BALL ,5.95,United Kingdom,14.0,Computer,8.0,3.0,4.0,Laptop & Accessory,Single,3.0,1.0,17.0,0.0,1.0,7.0,168.11,138.85,2018-08-16 13:07:00,5.0,canceled,1.0,Second Class,Corporate,Los Angeles,California,90004,TEC-AC-10004171,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,0.0,131.98680000000002,Bronze,440.5,8.0,3.1,False,28.0,Neutral
49818.0,Books,25.0,2.0,4608.0,Credit Card,67.0,1.0,Kaylee Evans,Female,0.0,536401,SILVER LOOKING MIRROR,4.95,United Kingdom,8.0,Phone,6.0,3.0,3.0,Laptop & Accessory,Single,2.0,0.0,16.0,0.0,1.0,3.0,148.59,66.56,2017-04-05 07:21:00,5.0,delivered,6.0,First Class,Consumer,Mobile,Alabama,36608,FUR-FU-10004415,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,0.0,2.7776,Silver,780.2,11.0,4.1,False,19.0,Neutral
37983.0,Clothing,106.0,4.0,914.0,PayPal,67.0,1.0,Victoria Michael,Male,0.0,536401,LADIES & GENTLEMEN METAL SIGN,2.55,United Kingdom,7.0,Mobile Phone,27.0,3.0,2.0,Laptop & Accessory,Single,2.0,0.0,12.0,5.0,5.0,7.0,153.37,198.36,2018-01-26 17:00:00,1.0,delivered,8.0,Standard Class,Corporate,Columbia,South Carolina,29203,OFF-PA-10000100,Paper,Xerox 1945,122.97,0.0,60.255300000000005,Bronze,505.75,10.0,3.3,True,48.0,Unsatisfied
13184.0,Home,243.0,4.0,4458.0,PayPal,62.0,0.0,Michael Daniels,Female,0.0,536401,DOORMAT TOPIARY,7.95,United Kingdom,19.0,Computer,24.0,2.0,3.0,Fashion,Divorced,6.0,0.0,11.0,1.0,1.0,2.0,205.27,151.34,2018-08-16 05:54:00,5.0,delivered,3.0,Same Day,Home Office,Marietta,Georgia,30062,TEC-PH-10004922,Phones,RCA Visys Integrated PBX 8-Line Router,200.97,0.0,50.24250000000001,Bronze,450.8,7.0,3.4,False,32.0,Neutral
13184.0,Electronics,390.0,4.0,4458.0,Credit Card,62.0,0.0,Michael Daniels,Female,0.0,536401,KITCHEN METAL SIGN,0.55,United Kingdom,10.0,Computer,15.0,3.0,3.0,Fashion,Married,2.0,0.0,13.0,6.0,7.0,7.0,188.34,112.71,2018-06-02 00:19:00,1.0,delivered,1.0,Standard Class,Home Office,Concord,California,94521,FUR-TA-10003748,Tables,Bevis 36 x 72 Conference Tables,99.592,0.2,2.489799999999999,Silver,800.9,12.0,4.1,False,20.0,Neutral
13184.0,Electronics,453.0,3.0,4199.0,Credit Card,62.0,0.0,Michael Daniels,Female,0.0,536401,TOILET METAL SIGN,0.55,United Kingdom,25.0,Mobile Phone,12.0,3.0,3.0,Laptop & Accessory,Married,4.0,1.0,12.0,2.0,6.0,9.0,155.77,112.71,2018-06-02 00:19:00,5.0,delivered,1.0,Standard Class,Consumer,Toledo,Ohio,43615,FUR-TA-10004442,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,0.4,-94.6605,Bronze,475.25,9.0,3.6,True,48.0,Unsatisfied
13184.0,Clothing,327.0,4.0,2370.0,Credit Card,62.0,1.0,Michael Daniels,Female,0.0,536401,METAL SIGN TAKE IT OR LEAVE IT ,2.95,United Kingdom,0.0,Computer,17.0,2.0,2.0,Laptop & Accessory,Divorced,9.0,0.0,12.0,1.0,1.0,2.0,147.07,261.96,2017-08-25 10:22:00,5.0,delivered,1.0,Standard Class,Corporate,Glendale,Arizona,85301,OFF-FA-10000611,Fasteners,Binder Clips by OIC,2.368,0.2,0.8287999999999999,Gold,1480.1,21.0,4.9,False,13.0,Satisfied
23699.0,Electronics,236.0,2.0,2118.0,PayPal,59.0,1.0,Tina Murray,Male,1.0,536401,GROW YOUR OWN BASIL IN ENAMEL MUG,2.1,United Kingdom,11.0,Mobile Phone,16.0,3.0,3.0,Laptop & Accessory,Divorced,4.0,0.0,19.0,1.0,1.0,0.0,198.24,167.56,2017-02-16 10:48:00,5.0,delivered,6.0,Standard Class,Corporate,Glendale,Arizona,85301,OFF-PA-10004733,Paper,Things To Do Today Spiral Book,19.008000000000003,0.2,6.890399999999998,Bronze,470.5,8.0,3.0,False,27.0,Neutral
23699.0,Books,289.0,5.0,2467.0,PayPal,59.0,1.0,Tina Murray,Male,1.0,536401,SET/10 PINK POLKADOT PARTY CANDLES,1.25,United Kingdom,10.0,Mobile Phone,6.0,3.0,3.0,Laptop & Accessory,Divorced,7.0,0.0,12.0,3.0,4.0,3.0,164.47,161.79,2017-04-19 22:15:00,1.0,delivered,2.0,Standard Class,Home Office,Concord,California,94521,TEC-AC-10001908,Accessories,Logitech Wireless Headset h800,399.96,0.0,139.986,Gold,1190.8,16.0,4.5,True,28.0,Satisfied
